h_pct,size,metric,x,value
6,4096,fct_cdf,11.4697,63.9999
6,4096,fct_cdf,11.5440,64.4999
6,4096,fct_cdf,11.6201,64.9999
6,4096,fct_cdf,11.6982,65.5000
6,4096,fct_cdf,11.7701,66.0000
6,4096,fct_cdf,11.8501,66.5000
6,4096,fct_cdf,11.9249,67.0000
6,4096,fct_cdf,12.0016,67.5000
6,4096,fct_cdf,12.0835,68.0000
6,4096,fct_cdf,12.1663,68.5001
6,4096,fct_cdf,12.2401,69.0001
6,4096,fct_cdf,12.3225,69.5001
6,4096,fct_cdf,12.4101,70.0001
6,4096,fct_cdf,12.4934,70.5001
6,4096,fct_cdf,12.5782,71.0001
6,4096,fct_cdf,12.6601,71.5001
6,4096,fct_cdf,12.7487,72.0002
6,4096,fct_cdf,12.8282,72.5002
6,4096,fct_cdf,12.9158,73.0002
6,4096,fct_cdf,13.0030,73.5002
6,4096,fct_cdf,13.0930,74.0002
6,4096,fct_cdf,13.1787,74.5002
6,4096,fct_cdf,13.2715,75.0003
6,4096,fct_cdf,13.3615,75.5003
6,4096,fct_cdf,13.4687,76.0003
6,4096,fct_cdf,13.5748,76.5003
6,4096,fct_cdf,13.6748,77.0003
6,4096,fct_cdf,13.7810,77.5003
6,4096,fct_cdf,13.8934,78.0003
6,4096,fct_cdf,13.9991,78.5004
6,4096,fct_cdf,14.1134,79.0004
6,4096,fct_cdf,14.2391,79.5004
6,4096,fct_cdf,14.3534,80.0004
6,4096,fct_cdf,14.4696,80.5004
6,4096,fct_cdf,14.5920,81.0004
6,4096,fct_cdf,14.7162,81.5004
6,4096,fct_cdf,14.8520,82.0005
6,4096,fct_cdf,14.9839,82.5005
6,4096,fct_cdf,15.1348,83.0005
6,4096,fct_cdf,15.2824,83.5005
6,4096,fct_cdf,15.4391,84.0005
6,4096,fct_cdf,15.5981,84.5005
6,4096,fct_cdf,15.7457,85.0006
6,4096,fct_cdf,15.9134,85.5006
6,4096,fct_cdf,16.0943,86.0006
