h_pct,size,metric,x,value
4,65536,fct_cdf,17.6726,10.5053
4,65536,fct_cdf,17.7826,11.0053
4,65536,fct_cdf,17.8879,11.5054
4,65536,fct_cdf,17.9988,12.0054
4,65536,fct_cdf,18.0855,12.5015
4,65536,fct_cdf,18.1941,13.0016
4,65536,fct_cdf,18.2898,13.5016
4,65536,fct_cdf,18.3941,14.0017
4,65536,fct_cdf,18.4993,14.5017
4,65536,fct_cdf,18.5869,15.0018
4,65536,fct_cdf,18.6717,15.5019
4,65536,fct_cdf,18.7688,16.0019
4,65536,fct_cdf,18.8712,16.5020
4,65536,fct_cdf,18.9655,17.0020
4,65536,fct_cdf,19.0502,17.5021
4,65536,fct_cdf,19.1293,18.0022
4,65536,fct_cdf,19.2226,18.5022
4,65536,fct_cdf,19.3026,19.0023
4,65536,fct_cdf,19.3721,19.5023
4,65536,fct_cdf,19.4412,20.0024
4,65536,fct_cdf,19.5269,20.5025
4,65536,fct_cdf,19.6107,21.0025
4,65536,fct_cdf,19.7150,21.5026
4,65536,fct_cdf,19.8102,22.0026
4,65536,fct_cdf,19.8955,22.5027
4,65536,fct_cdf,19.9917,23.0028
4,65536,fct_cdf,20.0802,23.5028
4,65536,fct_cdf,20.1745,24.0029
4,65536,fct_cdf,20.2674,24.5029
4,65536,fct_cdf,20.3688,25.0030
4,65536,fct_cdf,20.4416,25.5031
4,65536,fct_cdf,20.5240,26.0031
4,65536,fct_cdf,20.6178,26.5032
4,65536,fct_cdf,20.7012,27.0032
4,65536,fct_cdf,20.7888,27.5033
4,65536,fct_cdf,20.8783,28.0034
4,65536,fct_cdf,20.9697,28.5034
4,65536,fct_cdf,21.0783,29.0035
4,65536,fct_cdf,21.1550,29.5035
4,65536,fct_cdf,21.2426,30.0036
4,65536,fct_cdf,21.3250,30.5037
4,65536,fct_cdf,21.4178,31.0037
4,65536,fct_cdf,21.5112,31.5038
4,65536,fct_cdf,21.5902,32.0038
4,65536,fct_cdf,21.6921,32.5039
4,65536,fct_cdf,21.7845,33.0040
4,65536,fct_cdf,21.8707,33.5040
4,65536,fct_cdf,21.9683,34.0041
4,65536,fct_cdf,22.0550,34.5041
4,65536,fct_cdf,22.1483,35.0042
4,65536,fct_cdf,22.2497,35.5043
4,65536,fct_cdf,22.3492,36.0043
4,65536,fct_cdf,22.4669,36.5044
4,65536,fct_cdf,22.5702,37.0044
4,65536,fct_cdf,22.6759,37.5045
4,65536,fct_cdf,22.7926,38.0006
4,65536,fct_cdf,22.9154,38.5006
4,65536,fct_cdf,23.0154,39.0007
4,65536,fct_cdf,23.1273,39.5007
4,65536,fct_cdf,23.2454,40.0008
4,65536,fct_cdf,23.3692,40.5009
4,65536,fct_cdf,23.4607,41.0009
4,65536,fct_cdf,23.5892,41.5010
4,65536,fct_cdf,23.7007,42.0010
4,65536,fct_cdf,23.8130,42.5011
4,65536,fct_cdf,23.9502,43.0012
4,65536,fct_cdf,24.0826,43.5012
4,65536,fct_cdf,24.1964,44.0013
4,65536,fct_cdf,24.3249,44.5013
4,65536,fct_cdf,24.4440,45.0014
4,65536,fct_cdf,24.5635,45.5015
4,65536,fct_cdf,24.7083,46.0015
4,65536,fct_cdf,24.8544,46.5016
4,65536,fct_cdf,24.9925,47.0016
4,65536,fct_cdf,25.1611,47.5017
4,65536,fct_cdf,25.3144,48.0018
4,65536,fct_cdf,25.4563,48.5018
4,65536,fct_cdf,25.6111,49.0019
4,65536,fct_cdf,25.7649,49.5019
4,65536,fct_cdf,25.9059,50.0020
4,65536,fct_cdf,26.0797,50.5021
4,65536,fct_cdf,26.2725,51.0021
4,65536,fct_cdf,26.4363,51.5022
4,65536,fct_cdf,26.6106,52.0022
4,65536,fct_cdf,26.8087,52.5023
4,65536,fct_cdf,27.0163,53.0024
4,65536,fct_cdf,27.2416,53.5024
4,65536,fct_cdf,27.4587,54.0025
4,65536,fct_cdf,27.6487,54.5025
4,65536,fct_cdf,27.8973,55.0026
4,65536,fct_cdf,28.1054,55.5027
4,65536,fct_cdf,28.3668,56.0027
4,65536,fct_cdf,28.6368,56.5028
4,65536,fct_cdf,28.9430,57.0028
4,65536,fct_cdf,29.2372,57.5029
4,65536,fct_cdf,29.5387,58.0030
4,65536,fct_cdf,29.8668,58.5030
4,65536,fct_cdf,30.1649,59.0031
4,65536,fct_cdf,30.4815,59.5031
4,65536,fct_cdf,30.8691,60.0032
4,65536,fct_cdf,31.2701,60.5033
4,65536,fct_cdf,31.6496,61.0033
4,65536,fct_cdf,32.1144,61.5034
4,65536,fct_cdf,32.5686,62.0034
4,65536,fct_cdf,33.1343,62.4995
4,65536,fct_cdf,33.5843,62.9996
4,65536,fct_cdf,34.0724,63.4996
4,65536,fct_cdf,34.5838,63.9997
4,65536,fct_cdf,35.1053,64.4997
4,65536,fct_cdf,35.6619,64.9998
4,65536,fct_cdf,36.1538,65.4999
4,65536,fct_cdf,36.7391,65.9999
4,65536,fct_cdf,37.2648,66.5000
4,65536,fct_cdf,37.8248,67.0000
4,65536,fct_cdf,38.3767,67.5001
4,65536,fct_cdf,38.9281,68.0002
4,65536,fct_cdf,39.6119,68.5002
4,65536,fct_cdf,40.2933,69.0003
4,65536,fct_cdf,41.0800,69.5003
4,65536,fct_cdf,41.9376,70.0004
4,65536,fct_cdf,42.7114,70.5005
4,65536,fct_cdf,43.6256,71.0005
4,65536,fct_cdf,44.7513,71.5006
4,65536,fct_cdf,46.1032,72.0006
4,65536,fct_cdf,48.4741,72.5007
4,65536,fct_cdf,60.4040,73.0008
4,65536,fct_cdf,128.1300,73.5008
4,65536,fct_cdf,133.3330,74.0009
4,65536,fct_cdf,134.0040,74.5009
4,65536,fct_cdf,134.3720,75.0010
4,65536,fct_cdf,134.6370,75.5011
4,65536,fct_cdf,134.8520,76.0011
4,65536,fct_cdf,135.0300,76.5012
4,65536,fct_cdf,135.2090,77.0012
4,65536,fct_cdf,135.3940,77.5013
4,65536,fct_cdf,135.5520,78.0014
4,65536,fct_cdf,135.7040,78.5014
4,65536,fct_cdf,135.8640,79.0015
4,65536,fct_cdf,135.9940,79.5015
4,65536,fct_cdf,136.1390,80.0016
4,65536,fct_cdf,136.2980,80.5017
4,65536,fct_cdf,136.4520,81.0017
4,65536,fct_cdf,136.6030,81.5018
4,65536,fct_cdf,136.7530,82.0018
4,65536,fct_cdf,136.8800,82.5019
4,65536,fct_cdf,137.0440,83.0020
4,65536,fct_cdf,137.2040,83.5020
4,65536,fct_cdf,137.3700,84.0021
4,65536,fct_cdf,137.5350,84.5021
4,65536,fct_cdf,137.6930,85.0022
4,65536,fct_cdf,137.8730,85.5023
4,65536,fct_cdf,138.0340,86.0023
4,65536,fct_cdf,138.2080,86.5024
4,65536,fct_cdf,138.3720,87.0024
4,65536,fct_cdf,138.5760,87.5025
4,65536,fct_cdf,138.7470,87.9986
4,65536,fct_cdf,138.9150,88.4986
4,65536,fct_cdf,139.1180,88.9987
4,65536,fct_cdf,139.3250,89.4987
4,65536,fct_cdf,139.5340,89.9988
4,65536,fct_cdf,139.7610,90.4989
4,65536,fct_cdf,140.0350,90.9989
4,65536,fct_cdf,140.2980,91.4990
4,65536,fct_cdf,140.5840,91.9990
4,65536,fct_cdf,140.8380,92.4991
4,65536,fct_cdf,141.1020,92.9992
4,65536,fct_cdf,141.3850,93.4992
4,65536,fct_cdf,141.7010,93.9993
4,65536,fct_cdf,142.1440,94.4993
4,65536,fct_cdf,142.6030,94.9994
4,65536,fct_cdf,143.1590,95.4995
4,65536,fct_cdf,143.9140,95.9995
4,65536,fct_cdf,144.9340,96.4996
4,65536,fct_cdf,146.3910,96.9996
4,65536,fct_cdf,149.4600,97.4997
4,65536,fct_cdf,159.3650,97.9998
4,65536,fct_cdf,179.0050,98.4998
4,65536,fct_cdf,208.5690,98.9999
4,65536,fct_cdf,245.1260,99.4999
4,65536,fct_cdf,1451.5900,100.0000
4,65536,fct_p50,,25.906
4,65536,fct_p99,,208.673
4,65536,fct_p999,,488.466
4,65536,samples,,24997
5,,goodput_gbps,,183.94
5,4096,fct_cdf,3.7133,0.0010
5,4096,fct_cdf,3.9994,0.5010
5,4096,fct_cdf,4.0666,1.0010
5,4096,fct_cdf,4.1228,1.5010
5,4096,fct_cdf,4.1685,2.0011
5,4096,fct_cdf,4.2071,2.5011
5,4096,fct_cdf,4.2471,3.0011
5,4096,fct_cdf,4.2847,3.5011
5,4096,fct_cdf,4.3213,4.0011
5,4096,fct_cdf,4.3547,4.5011
5,4096,fct_cdf,4.3904,5.0012
5,4096,fct_cdf,4.4275,5.5012
5,4096,fct_cdf,4.4666,6.0012
5,4096,fct_cdf,4.5009,6.5012
5,4096,fct_cdf,4.5380,7.0012
5,4096,fct_cdf,4.5756,7.5012
5,4096,fct_cdf,4.6123,8.0012
5,4096,fct_cdf,4.6480,8.5013
5,4096,fct_cdf,4.6794,9.0013
5,4096,fct_cdf,4.7171,9.5013
5,4096,fct_cdf,4.7532,10.0013
5,4096,fct_cdf,4.7913,10.5013
5,4096,fct_cdf,4.8299,11.0013
5,4096,fct_cdf,4.8628,11.5013
5,4096,fct_cdf,4.8980,12.0014
5,4096,fct_cdf,4.9375,12.5014
5,4096,fct_cdf,4.9732,13.0004
5,4096,fct_cdf,5.0066,13.5004
5,4096,fct_cdf,5.0418,14.0004
5,4096,fct_cdf,5.0766,14.5004
5,4096,fct_cdf,5.1128,15.0005
5,4096,fct_cdf,5.1475,15.5005
5,4096,fct_cdf,5.1837,16.0005
5,4096,fct_cdf,5.2185,16.5005
5,4096,fct_cdf,5.2542,17.0005
5,4096,fct_cdf,5.2923,17.5005
5,4096,fct_cdf,5.3304,18.0005
5,4096,fct_cdf,5.3651,18.5006
5,4096,fct_cdf,5.3999,19.0006
5,4096,fct_cdf,5.4332,19.5006
5,4096,fct_cdf,5.4689,20.0006
5,4096,fct_cdf,5.5013,20.5006
5,4096,fct_cdf,5.5370,21.0006
5,4096,fct_cdf,5.5713,21.5006
5,4096,fct_cdf,5.6075,22.0007
5,4096,fct_cdf,5.6423,22.5007
5,4096,fct_cdf,5.6746,23.0007
5,4096,fct_cdf,5.7089,23.5007
5,4096,fct_cdf,5.7437,24.0007
5,4096,fct_cdf,5.7789,24.5007
5,4096,fct_cdf,5.8137,25.0008
5,4096,fct_cdf,5.8470,25.5008
5,4096,fct_cdf,5.8804,26.0008
5,4096,fct_cdf,5.9132,26.5008
5,4096,fct_cdf,5.9470,27.0008
5,4096,fct_cdf,5.9813,27.5008
5,4096,fct_cdf,6.0142,28.0008
5,4096,fct_cdf,6.0456,28.5009
5,4096,fct_cdf,6.0804,29.0009
5,4096,fct_cdf,6.1161,29.5009
5,4096,fct_cdf,6.1475,30.0009
5,4096,fct_cdf,6.1827,30.5009
5,4096,fct_cdf,6.2180,31.0009
5,4096,fct_cdf,6.2513,31.5009
5,4096,fct_cdf,6.2856,32.0010
5,4096,fct_cdf,6.3189,32.5010
5,4096,fct_cdf,6.3527,33.0010
5,4096,fct_cdf,6.3851,33.5010
5,4096,fct_cdf,6.4180,34.0010
5,4096,fct_cdf,6.4480,34.5010
5,4096,fct_cdf,6.4813,35.0011
5,4096,fct_cdf,6.5137,35.5011
5,4096,fct_cdf,6.5437,36.0011
5,4096,fct_cdf,6.5770,36.5011
5,4096,fct_cdf,6.6084,37.0011
5,4096,fct_cdf,6.6394,37.5001
5,4096,fct_cdf,6.6723,38.0001
5,4096,fct_cdf,6.7051,38.5002
5,4096,fct_cdf,6.7375,39.0002
5,4096,fct_cdf,6.7708,39.5002
5,4096,fct_cdf,6.8027,40.0002
5,4096,fct_cdf,6.8323,40.5002
5,4096,fct_cdf,6.8637,41.0002
5,4096,fct_cdf,6.8965,41.5002
5,4096,fct_cdf,6.9294,42.0003
5,4096,fct_cdf,6.9651,42.5003
5,4096,fct_cdf,6.9984,43.0003
5,4096,fct_cdf,7.0299,43.5003
5,4096,fct_cdf,7.0632,44.0003
5,4096,fct_cdf,7.0970,44.5003
5,4096,fct_cdf,7.1289,45.0004
5,4096,fct_cdf,7.1637,45.5004
5,4096,fct_cdf,7.1960,46.0004
5,4096,fct_cdf,7.2303,46.5004
5,4096,fct_cdf,7.2651,47.0004
5,4096,fct_cdf,7.2989,47.5004
5,4096,fct_cdf,7.3332,48.0004
5,4096,fct_cdf,7.3670,48.5005
5,4096,fct_cdf,7.4027,49.0005
5,4096,fct_cdf,7.4394,49.5005
5,4096,fct_cdf,7.4722,50.0005
5,4096,fct_cdf,7.5075,50.5005
5,4096,fct_cdf,7.5437,51.0005
5,4096,fct_cdf,7.5760,51.5005
5,4096,fct_cdf,7.6098,52.0006
5,4096,fct_cdf,7.6484,52.5006
5,4096,fct_cdf,7.6841,53.0006
5,4096,fct_cdf,7.7199,53.5006
5,4096,fct_cdf,7.7575,54.0006
5,4096,fct_cdf,7.7951,54.5006
5,4096,fct_cdf,7.8318,55.0007
5,4096,fct_cdf,7.8694,55.5007
5,4096,fct_cdf,7.9051,56.0007
5,4096,fct_cdf,7.9432,56.5007
5,4096,fct_cdf,7.9803,57.0007
5,4096,fct_cdf,8.0179,57.5007
5,4096,fct_cdf,8.0575,58.0007
5,4096,fct_cdf,8.0970,58.5008
5,4096,fct_cdf,8.1341,59.0008
5,4096,fct_cdf,8.1722,59.5008
5,4096,fct_cdf,8.2108,60.0008
5,4096,fct_cdf,8.2484,60.5008
5,4096,fct_cdf,8.2894,61.0008
5,4096,fct_cdf,8.3279,61.5008
5,4096,fct_cdf,8.3698,62.0009
5,4096,fct_cdf,8.4075,62.5009
5,4096,fct_cdf,8.4475,62.9999
5,4096,fct_cdf,8.4884,63.4999
5,4096,fct_cdf,8.5298,63.9999
5,4096,fct_cdf,8.5717,64.4999
5,4096,fct_cdf,8.6117,64.9999
5,4096,fct_cdf,8.6565,65.5000
5,4096,fct_cdf,8.7022,66.0000
5,4096,fct_cdf,8.7446,66.5000
5,4096,fct_cdf,8.7870,67.0000
5,4096,fct_cdf,8.8298,67.5000
5,4096,fct_cdf,8.8746,68.0000
5,4096,fct_cdf,8.9203,68.5001
5,4096,fct_cdf,8.9641,69.0001
5,4096,fct_cdf,9.0079,69.5001
5,4096,fct_cdf,9.0541,70.0001
5,4096,fct_cdf,9.0965,70.5001
5,4096,fct_cdf,9.1455,71.0001
5,4096,fct_cdf,9.1932,71.5001
5,4096,fct_cdf,9.2436,72.0002
5,4096,fct_cdf,9.2951,72.5002
5,4096,fct_cdf,9.3408,73.0002
5,4096,fct_cdf,9.3889,73.5002
5,4096,fct_cdf,9.4374,74.0002
5,4096,fct_cdf,9.4898,74.5002
5,4096,fct_cdf,9.5422,75.0003
5,4096,fct_cdf,9.5984,75.5003
5,4096,fct_cdf,9.6565,76.0003
5,4096,fct_cdf,9.7136,76.5003
5,4096,fct_cdf,9.7674,77.0003
5,4096,fct_cdf,9.8298,77.5003
5,4096,fct_cdf,9.8912,78.0003
5,4096,fct_cdf,9.9489,78.5004
5,4096,fct_cdf,10.0093,79.0004
5,4096,fct_cdf,10.0693,79.5004
5,4096,fct_cdf,10.1289,80.0004
5,4096,fct_cdf,10.1936,80.5004
5,4096,fct_cdf,10.2655,81.0004
5,4096,fct_cdf,10.3317,81.5004
5,4096,fct_cdf,10.3988,82.0005
5,4096,fct_cdf,10.4650,82.5005
5,4096,fct_cdf,10.5346,83.0005
5,4096,fct_cdf,10.6098,83.5005
5,4096,fct_cdf,10.6850,84.0005
5,4096,fct_cdf,10.7588,84.5005
5,4096,fct_cdf,10.8341,85.0006
5,4096,fct_cdf,10.9160,85.5006
5,4096,fct_cdf,11.0045,86.0006
5,4096,fct_cdf,11.0955,86.5006
5,4096,fct_cdf,11.1865,87.0006
5,4096,fct_cdf,11.2788,87.4996
5,4096,fct_cdf,11.3736,87.9996
5,4096,fct_cdf,11.4703,88.4997
5,4096,fct_cdf,11.5817,88.9997
5,4096,fct_cdf,11.6969,89.4997
5,4096,fct_cdf,11.8098,89.9997
5,4096,fct_cdf,11.9260,90.4997
5,4096,fct_cdf,12.0488,90.9997
5,4096,fct_cdf,12.1721,91.4997
5,4096,fct_cdf,12.3079,91.9998
5,4096,fct_cdf,12.4569,92.4998
5,4096,fct_cdf,12.6159,92.9998
5,4096,fct_cdf,12.7850,93.4998
5,4096,fct_cdf,12.9659,93.9998
5,4096,fct_cdf,13.1593,94.4998
5,4096,fct_cdf,13.3812,94.9998
5,4096,fct_cdf,13.6188,95.4999
5,4096,fct_cdf,13.8835,95.9999
5,4096,fct_cdf,14.2031,96.4999
5,4096,fct_cdf,14.5954,96.9999
5,4096,fct_cdf,15.1016,97.4999
5,4096,fct_cdf,15.8335,97.9999
5,4096,fct_cdf,16.9397,98.5000
5,4096,fct_cdf,19.9415,99.0000
5,4096,fct_cdf,37.9869,99.5000
5,4096,fct_cdf,14746.4000,100.0000
5,4096,fct_p50,,7.472
5,4096,fct_p99,,19.970
5,4096,fct_p999,,96.941
5,4096,samples,,99997
5,65536,fct_cdf,13.3582,0.0040
5,65536,fct_cdf,14.0225,0.5041
5,65536,fct_cdf,14.2011,1.0041
5,65536,fct_cdf,14.3296,1.5042
5,65536,fct_cdf,14.4715,2.0042
5,65536,fct_cdf,14.5663,2.5043
5,65536,fct_cdf,14.6868,3.0044
5,65536,fct_cdf,14.8073,3.5044
5,65536,fct_cdf,14.9320,4.0045
5,65536,fct_cdf,15.0315,4.5045
5,65536,fct_cdf,15.1344,5.0046
5,65536,fct_cdf,15.2215,5.5047
5,65536,fct_cdf,15.3049,6.0047
5,65536,fct_cdf,15.4049,6.5048
5,65536,fct_cdf,15.4853,7.0048
5,65536,fct_cdf,15.5706,7.5049
5,65536,fct_cdf,15.6444,8.0050
5,65536,fct_cdf,15.7225,8.5050
5,65536,fct_cdf,15.7915,9.0051
5,65536,fct_cdf,15.8639,9.5051
5,65536,fct_cdf,15.9520,10.0052
5,65536,fct_cdf,16.0191,10.5053
5,65536,fct_cdf,16.0829,11.0053
5,65536,fct_cdf,16.1591,11.5054
5,65536,fct_cdf,16.2396,12.0054
5,65536,fct_cdf,16.2972,12.5015
5,65536,fct_cdf,16.3596,13.0016
5,65536,fct_cdf,16.4277,13.5016
5,65536,fct_cdf,16.4910,14.0017
5,65536,fct_cdf,16.5696,14.5017
5,65536,fct_cdf,16.6420,15.0018
5,65536,fct_cdf,16.7029,15.5019
5,65536,fct_cdf,16.7729,16.0019
5,65536,fct_cdf,16.8386,16.5020
5,65536,fct_cdf,16.9001,17.0020
5,65536,fct_cdf,16.9629,17.5021
5,65536,fct_cdf,17.0396,18.0022
5,65536,fct_cdf,17.1001,18.5022
5,65536,fct_cdf,17.1639,19.0023
5,65536,fct_cdf,17.2310,19.5023
5,65536,fct_cdf,17.2872,20.0024
5,65536,fct_cdf,17.3543,20.5025
5,65536,fct_cdf,17.4162,21.0025
5,65536,fct_cdf,17.4739,21.5026
5,65536,fct_cdf,17.5367,22.0026
5,65536,fct_cdf,17.5891,22.5027
5,65536,fct_cdf,17.6510,23.0028
5,65536,fct_cdf,17.7072,23.5028
5,65536,fct_cdf,17.7724,24.0029
5,65536,fct_cdf,17.8248,24.5029
5,65536,fct_cdf,17.8791,25.0030
5,65536,fct_cdf,17.9234,25.5031
5,65536,fct_cdf,17.9919,26.0031
5,65536,fct_cdf,18.0491,26.5032
5,65536,fct_cdf,18.1053,27.0032
5,65536,fct_cdf,18.1591,27.5033
5,65536,fct_cdf,18.2219,28.0034
5,65536,fct_cdf,18.2972,28.5034
5,65536,fct_cdf,18.3529,29.0035
5,65536,fct_cdf,18.4138,29.5035
5,65536,fct_cdf,18.4791,30.0036
5,65536,fct_cdf,18.5429,30.5037
5,65536,fct_cdf,18.6029,31.0037
5,65536,fct_cdf,18.6672,31.5038
5,65536,fct_cdf,18.7338,32.0038
5,65536,fct_cdf,18.7910,32.5039
5,65536,fct_cdf,18.8581,33.0040
5,65536,fct_cdf,18.9172,33.5040
5,65536,fct_cdf,18.9843,34.0041
5,65536,fct_cdf,19.0457,34.5041
5,65536,fct_cdf,19.1062,35.0042
5,65536,fct_cdf,19.1710,35.5043
5,65536,fct_cdf,19.2333,36.0043
5,65536,fct_cdf,19.2967,36.5044
5,65536,fct_cdf,19.3552,37.0044
5,65536,fct_cdf,19.4114,37.5045
5,65536,fct_cdf,19.4681,38.0006
5,65536,fct_cdf,19.5509,38.5006
5,65536,fct_cdf,19.6314,39.0007
5,65536,fct_cdf,19.7005,39.5007
5,65536,fct_cdf,19.7714,40.0008
5,65536,fct_cdf,19.8347,40.5009
5,65536,fct_cdf,19.9076,41.0009
5,65536,fct_cdf,19.9747,41.5010
5,65536,fct_cdf,20.0400,42.0010
5,65536,fct_cdf,20.1057,42.5011
5,65536,fct_cdf,20.1757,43.0012
5,65536,fct_cdf,20.2476,43.5012
5,65536,fct_cdf,20.3147,44.0013
5,65536,fct_cdf,20.3771,44.5013
5,65536,fct_cdf,20.4443,45.0014
5,65536,fct_cdf,20.5162,45.5015
5,65536,fct_cdf,20.5790,46.0015
5,65536,fct_cdf,20.6485,46.5016
5,65536,fct_cdf,20.7104,47.0016
5,65536,fct_cdf,20.7862,47.5017
5,65536,fct_cdf,20.8557,48.0018
5,65536,fct_cdf,20.9228,48.5018
5,65536,fct_cdf,21.0033,49.0019
5,65536,fct_cdf,21.0804,49.5019
5,65536,fct_cdf,21.1519,50.0020
5,65536,fct_cdf,21.2152,50.5021
5,65536,fct_cdf,21.2885,51.0021
5,65536,fct_cdf,21.3790,51.5022
5,65536,fct_cdf,21.4618,52.0022
5,65536,fct_cdf,21.5418,52.5023
5,65536,fct_cdf,21.6276,53.0024
5,65536,fct_cdf,21.7133,53.5024
5,65536,fct_cdf,21.7942,54.0025
5,65536,fct_cdf,21.8728,54.5025
5,65536,fct_cdf,21.9628,55.0026
5,65536,fct_cdf,22.0461,55.5027
5,65536,fct_cdf,22.1399,56.0027
5,65536,fct_cdf,22.2347,56.5028
5,65536,fct_cdf,22.3190,57.0028
5,65536,fct_cdf,22.4066,57.5029
5,65536,fct_cdf,22.5075,58.0030
5,65536,fct_cdf,22.5804,58.5030
5,65536,fct_cdf,22.6790,59.0031
5,65536,fct_cdf,22.7837,59.5031
5,65536,fct_cdf,22.8871,60.0032
5,65536,fct_cdf,22.9804,60.5033
5,65536,fct_cdf,23.0909,61.0033
5,65536,fct_cdf,23.2013,61.5034
5,65536,fct_cdf,23.2994,62.0034
5,65536,fct_cdf,23.4142,62.4995
5,65536,fct_cdf,23.5199,62.9996
5,65536,fct_cdf,23.6299,63.4996
5,65536,fct_cdf,23.7304,63.9997
5,65536,fct_cdf,23.8561,64.4997
5,65536,fct_cdf,23.9889,64.9998
5,65536,fct_cdf,24.0975,65.4999
5,65536,fct_cdf,24.2375,65.9999
5,65536,fct_cdf,24.3703,66.5000
5,65536,fct_cdf,24.5175,67.0000
5,65536,fct_cdf,24.6551,67.5001
5,65536,fct_cdf,24.8037,68.0002
5,65536,fct_cdf,24.9470,68.5002
5,65536,fct_cdf,25.0965,69.0003
5,65536,fct_cdf,25.2379,69.5003
5,65536,fct_cdf,25.3689,70.0004
5,65536,fct_cdf,25.5579,70.5005
5,65536,fct_cdf,25.7051,71.0005
5,65536,fct_cdf,25.8798,71.5006
5,65536,fct_cdf,26.0379,72.0006
5,65536,fct_cdf,26.2384,72.5007
5,65536,fct_cdf,26.4136,73.0008
5,65536,fct_cdf,26.6027,73.5008
5,65536,fct_cdf,26.8136,74.0009
5,65536,fct_cdf,27.0189,74.5009
5,65536,fct_cdf,27.2412,75.0010
5,65536,fct_cdf,27.4965,75.5011
5,65536,fct_cdf,27.7741,76.0011
5,65536,fct_cdf,27.9993,76.5012
5,65536,fct_cdf,28.2250,77.0012
5,65536,fct_cdf,28.4802,77.5013
5,65536,fct_cdf,28.7545,78.0014
5,65536,fct_cdf,29.0674,78.5014
5,65536,fct_cdf,29.3864,79.0015
5,65536,fct_cdf,29.6893,79.5015
5,65536,fct_cdf,29.9831,80.0016
5,65536,fct_cdf,30.3112,80.5017
5,65536,fct_cdf,30.6207,81.0017
5,65536,fct_cdf,30.9478,81.5018
5,65536,fct_cdf,31.3064,82.0018
5,65536,fct_cdf,31.6687,82.5019
5,65536,fct_cdf,32.0087,83.0020
5,65536,fct_cdf,32.3978,83.5020
5,65536,fct_cdf,32.7654,84.0021
5,65536,fct_cdf,33.1130,84.5021
5,65536,fct_cdf,33.4754,85.0022
5,65536,fct_cdf,33.8330,85.5023
5,65536,fct_cdf,34.1877,86.0023
5,65536,fct_cdf,34.5701,86.5024
5,65536,fct_cdf,34.9296,87.0024
5,65536,fct_cdf,35.3815,87.5025
5,65536,fct_cdf,35.9882,87.9986
5,65536,fct_cdf,36.4662,88.4986
5,65536,fct_cdf,37.0210,88.9987
5,65536,fct_cdf,37.5967,89.4987
5,65536,fct_cdf,38.4381,89.9988
5,65536,fct_cdf,39.5381,90.4989
5,65536,fct_cdf,40.8604,90.9989
5,65536,fct_cdf,45.8432,91.4990
5,65536,fct_cdf,65.9455,91.9990
5,65536,fct_cdf,108.2270,92.4991
5,65536,fct_cdf,109.0900,92.9992
5,65536,fct_cdf,109.7380,93.4992
5,65536,fct_cdf,110.2250,93.9993
5,65536,fct_cdf,110.8410,94.4993
5,65536,fct_cdf,111.4490,94.9994
5,65536,fct_cdf,112.0920,95.4995
5,65536,fct_cdf,112.5960,95.9995
5,65536,fct_cdf,113.1950,96.4996
5,65536,fct_cdf,113.7990,96.9996
5,65536,fct_cdf,114.4430,97.4997
5,65536,fct_cdf,115.2910,97.9998
5,65536,fct_cdf,116.2030,98.4998
5,65536,fct_cdf,117.2680,98.9999
5,65536,fct_cdf,119.3260,99.4999
5,65536,fct_cdf,530.6500,100.0000
5,65536,fct_p50,,21.152
5,65536,fct_p99,,117.306
5,65536,fct_p999,,146.964
5,65536,samples,,24997
6,,goodput_gbps,,183.46
6,4096,fct_cdf,3.6414,0.0010
6,4096,fct_cdf,3.9275,0.5010
6,4096,fct_cdf,3.9933,1.0010
6,4096,fct_cdf,4.0442,1.5010
6,4096,fct_cdf,4.0856,2.0011
6,4096,fct_cdf,4.1247,2.5011
6,4096,fct_cdf,4.1594,3.0011
6,4096,fct_cdf,4.1951,3.5011
6,4096,fct_cdf,4.2304,4.0011
6,4096,fct_cdf,4.2652,4.5011
6,4096,fct_cdf,4.2961,5.0012
6,4096,fct_cdf,4.3318,5.5012
6,4096,fct_cdf,4.3618,6.0012
6,4096,fct_cdf,4.3923,6.5012
6,4096,fct_cdf,4.4213,7.0012
6,4096,fct_cdf,4.4518,7.5012
6,4096,fct_cdf,4.4823,8.0012
6,4096,fct_cdf,4.5123,8.5013
6,4096,fct_cdf,4.5423,9.0013
6,4096,fct_cdf,4.5728,9.5013
6,4096,fct_cdf,4.6037,10.0013
6,4096,fct_cdf,4.6328,10.5013
6,4096,fct_cdf,4.6651,11.0013
6,4096,fct_cdf,4.6966,11.5013
6,4096,fct_cdf,4.7271,12.0014
6,4096,fct_cdf,4.7580,12.5014
6,4096,fct_cdf,4.7885,13.0004
6,4096,fct_cdf,4.8190,13.5004
6,4096,fct_cdf,4.8494,14.0004
6,4096,fct_cdf,4.8770,14.5004
6,4096,fct_cdf,4.9051,15.0005
6,4096,fct_cdf,4.9366,15.5005
6,4096,fct_cdf,4.9680,16.0005
6,4096,fct_cdf,4.9985,16.5005
6,4096,fct_cdf,5.0313,17.0005
6,4096,fct_cdf,5.0613,17.5005
6,4096,fct_cdf,5.0880,18.0005
6,4096,fct_cdf,5.1199,18.5006
6,4096,fct_cdf,5.1475,19.0006
6,4096,fct_cdf,5.1756,19.5006
6,4096,fct_cdf,5.2056,20.0006
6,4096,fct_cdf,5.2375,20.5006
6,4096,fct_cdf,5.2661,21.0006
6,4096,fct_cdf,5.2942,21.5006
