arm,size,metric,x,value
cc,16384,fct_cdf,1253.6300,92.3443
cc,16384,fct_cdf,1253.7600,92.6695
cc,16384,fct_cdf,1254.0000,92.9947
cc,16384,fct_cdf,1254.2900,93.3450
cc,16384,fct_cdf,1254.5800,93.6703
cc,16384,fct_cdf,1254.8900,93.9955
cc,16384,fct_cdf,1255.3300,94.3458
cc,16384,fct_cdf,1255.7300,94.6710
cc,16384,fct_cdf,1256.0900,94.9962
cc,16384,fct_cdf,1256.6800,95.3465
cc,16384,fct_cdf,1257.1900,95.6718
cc,16384,fct_cdf,1257.5800,95.9970
cc,16384,fct_cdf,1258.1800,96.3222
cc,16384,fct_cdf,1258.8100,96.6725
cc,16384,fct_cdf,1259.4500,96.9977
cc,16384,fct_cdf,1260.3100,97.3230
cc,16384,fct_cdf,1260.9700,97.6733
cc,16384,fct_cdf,1261.7900,97.9985
cc,16384,fct_cdf,1262.5200,98.3237
cc,16384,fct_cdf,1263.6800,98.6740
cc,16384,fct_cdf,1264.7000,98.9992
cc,16384,fct_cdf,1266.6200,99.3245
cc,16384,fct_cdf,1270.0300,99.6748
cc,16384,fct_cdf,1276.1700,100.0000
cc,16384,fct_p50,,1237.060
cc,16384,fct_p99,,1264.900
cc,16384,fct_p999,,1275.460
cc,16384,samples,,3997
cc,65536,fct_cdf,994.6870,0.0334
cc,65536,fct_cdf,3457.7900,0.3670
cc,65536,fct_cdf,3475.2700,0.7007
cc,65536,fct_cdf,3484.6500,1.0344
cc,65536,fct_cdf,3492.5700,1.3680
cc,65536,fct_cdf,3495.8400,1.7017
cc,65536,fct_cdf,3499.4600,2.0354
cc,65536,fct_cdf,3504.8000,2.3690
cc,65536,fct_cdf,3508.6000,2.7027
cc,65536,fct_cdf,3511.1000,3.0364
cc,65536,fct_cdf,3514.6800,3.3700
cc,65536,fct_cdf,3516.9700,3.7037
cc,65536,fct_cdf,3518.4100,4.0374
cc,65536,fct_cdf,3520.2700,4.3710
cc,65536,fct_cdf,3523.2700,4.7047
cc,65536,fct_cdf,3525.2700,5.0384
cc,65536,fct_cdf,3526.7600,5.3720
cc,65536,fct_cdf,3529.6400,5.7057
cc,65536,fct_cdf,3531.7400,6.0394
cc,65536,fct_cdf,3533.6900,6.3730
cc,65536,fct_cdf,3535.6900,6.7067
cc,65536,fct_cdf,3538.0500,7.0404
cc,65536,fct_cdf,3539.1700,7.3740
cc,65536,fct_cdf,3540.9200,7.7077
cc,65536,fct_cdf,3542.9900,8.0414
cc,65536,fct_cdf,3544.4700,8.3750
cc,65536,fct_cdf,3546.2600,8.7087
cc,65536,fct_cdf,3547.3100,9.0424
cc,65536,fct_cdf,3549.2300,9.3760
cc,65536,fct_cdf,3550.9800,9.7097
cc,65536,fct_cdf,3551.8000,10.0434
cc,65536,fct_cdf,3552.8600,10.3770
cc,65536,fct_cdf,3554.6000,10.7107
cc,65536,fct_cdf,3556.2600,11.0444
cc,65536,fct_cdf,3557.1900,11.3780
cc,65536,fct_cdf,3558.1100,11.7117
cc,65536,fct_cdf,3559.2800,12.0454
cc,65536,fct_cdf,3560.1700,12.3790
cc,65536,fct_cdf,3561.5400,12.6793
cc,65536,fct_cdf,3563.0400,13.0130
cc,65536,fct_cdf,3564.3100,13.3467
cc,65536,fct_cdf,3565.6600,13.6803
cc,65536,fct_cdf,3568.3100,14.0140
cc,65536,fct_cdf,3570.1700,14.3477
cc,65536,fct_cdf,3571.1700,14.6813
cc,65536,fct_cdf,3573.0000,15.0150
cc,65536,fct_cdf,3574.6800,15.3487
cc,65536,fct_cdf,3575.5500,15.6823
cc,65536,fct_cdf,3577.0400,16.0160
cc,65536,fct_cdf,3578.3000,16.3497
cc,65536,fct_cdf,3579.4100,16.6834
cc,65536,fct_cdf,3580.2600,17.0170
cc,65536,fct_cdf,3581.4400,17.3507
cc,65536,fct_cdf,3582.7100,17.6844
cc,65536,fct_cdf,3583.7500,18.0180
cc,65536,fct_cdf,3584.6900,18.3517
cc,65536,fct_cdf,3585.2300,18.6854
cc,65536,fct_cdf,3586.2400,19.0190
cc,65536,fct_cdf,3587.3200,19.3527
cc,65536,fct_cdf,3588.3100,19.6864
cc,65536,fct_cdf,3589.4400,20.0200
cc,65536,fct_cdf,3590.4900,20.3537
cc,65536,fct_cdf,3591.0000,20.6874
cc,65536,fct_cdf,3591.9500,21.0210
cc,65536,fct_cdf,3593.7300,21.3547
cc,65536,fct_cdf,3594.9000,21.6884
cc,65536,fct_cdf,3595.4800,22.0220
cc,65536,fct_cdf,3596.5700,22.3557
cc,65536,fct_cdf,3597.5200,22.6894
cc,65536,fct_cdf,3598.7400,23.0230
cc,65536,fct_cdf,3599.4000,23.3567
cc,65536,fct_cdf,3599.9200,23.6904
cc,65536,fct_cdf,3601.0300,24.0240
cc,65536,fct_cdf,3601.8600,24.3577
cc,65536,fct_cdf,3602.6100,24.6914
cc,65536,fct_cdf,3603.6500,25.0250
cc,65536,fct_cdf,3604.2700,25.3587
cc,65536,fct_cdf,3605.6600,25.6924
cc,65536,fct_cdf,3606.2700,26.0260
cc,65536,fct_cdf,3607.0100,26.3597
cc,65536,fct_cdf,3607.6900,26.6934
cc,65536,fct_cdf,3608.6700,27.0270
cc,65536,fct_cdf,3609.3400,27.3607
cc,65536,fct_cdf,3610.3000,27.6944
cc,65536,fct_cdf,3611.2500,28.0280
cc,65536,fct_cdf,3612.5500,28.3617
cc,65536,fct_cdf,3613.3200,28.6954
cc,65536,fct_cdf,3613.6300,29.0290
cc,65536,fct_cdf,3614.6200,29.3627
cc,65536,fct_cdf,3616.0500,29.6964
cc,65536,fct_cdf,3617.0000,30.0300
cc,65536,fct_cdf,3617.8000,30.3637
cc,65536,fct_cdf,3618.7600,30.6974
cc,65536,fct_cdf,3619.6400,31.0310
cc,65536,fct_cdf,3620.3100,31.3647
cc,65536,fct_cdf,3621.1300,31.6984
cc,65536,fct_cdf,3622.3000,32.0320
cc,65536,fct_cdf,3623.0800,32.3657
cc,65536,fct_cdf,3624.0600,32.6994
cc,65536,fct_cdf,3625.1300,33.0330
cc,65536,fct_cdf,3625.9900,33.3667
cc,65536,fct_cdf,3626.8600,33.7004
cc,65536,fct_cdf,3627.5700,34.0340
cc,65536,fct_cdf,3628.3500,34.3677
cc,65536,fct_cdf,3629.6600,34.7014
cc,65536,fct_cdf,3630.1500,35.0350
cc,65536,fct_cdf,3630.9700,35.3687
cc,65536,fct_cdf,3631.5400,35.7024
cc,65536,fct_cdf,3632.3500,36.0360
cc,65536,fct_cdf,3632.7000,36.3697
cc,65536,fct_cdf,3634.1900,36.7034
cc,65536,fct_cdf,3634.8500,37.0370
cc,65536,fct_cdf,3635.6900,37.3707
cc,65536,fct_cdf,3636.3500,37.6710
cc,65536,fct_cdf,3637.1500,38.0047
cc,65536,fct_cdf,3637.5800,38.3383
cc,65536,fct_cdf,3638.6300,38.6720
cc,65536,fct_cdf,3639.6000,39.0057
cc,65536,fct_cdf,3640.2200,39.3393
cc,65536,fct_cdf,3640.7100,39.6730
cc,65536,fct_cdf,3641.1700,40.0067
cc,65536,fct_cdf,3641.6600,40.3403
cc,65536,fct_cdf,3642.4700,40.6740
cc,65536,fct_cdf,3642.9000,41.0077
cc,65536,fct_cdf,3643.7900,41.3413
cc,65536,fct_cdf,3644.6600,41.6750
cc,65536,fct_cdf,3645.1200,42.0087
cc,65536,fct_cdf,3645.8900,42.3423
cc,65536,fct_cdf,3646.4300,42.6760
cc,65536,fct_cdf,3646.9500,43.0097
cc,65536,fct_cdf,3647.4400,43.3433
cc,65536,fct_cdf,3647.8500,43.6770
cc,65536,fct_cdf,3648.3900,44.0107
cc,65536,fct_cdf,3649.1300,44.3443
cc,65536,fct_cdf,3649.6100,44.6780
cc,65536,fct_cdf,3650.7400,45.0117
cc,65536,fct_cdf,3651.5800,45.3453
cc,65536,fct_cdf,3652.3200,45.6790
cc,65536,fct_cdf,3652.7800,46.0127
cc,65536,fct_cdf,3653.6300,46.3463
cc,65536,fct_cdf,3654.2600,46.6800
cc,65536,fct_cdf,3654.9200,47.0137
cc,65536,fct_cdf,3655.3200,47.3473
cc,65536,fct_cdf,3656.0100,47.6810
cc,65536,fct_cdf,3656.4700,48.0147
cc,65536,fct_cdf,3656.9700,48.3483
cc,65536,fct_cdf,3657.4800,48.6820
cc,65536,fct_cdf,3658.2300,49.0157
cc,65536,fct_cdf,3659.1000,49.3493
cc,65536,fct_cdf,3659.5800,49.6830
cc,65536,fct_cdf,3660.0500,50.0167
cc,65536,fct_cdf,3660.5600,50.3504
cc,65536,fct_cdf,3661.2700,50.6840
cc,65536,fct_cdf,3661.9700,51.0177
cc,65536,fct_cdf,3662.2600,51.3514
cc,65536,fct_cdf,3663.2700,51.6850
cc,65536,fct_cdf,3663.8100,52.0187
cc,65536,fct_cdf,3664.3400,52.3524
cc,65536,fct_cdf,3665.0800,52.6860
cc,65536,fct_cdf,3665.6600,53.0197
cc,65536,fct_cdf,3666.2200,53.3534
cc,65536,fct_cdf,3666.6200,53.6870
cc,65536,fct_cdf,3667.4200,54.0207
cc,65536,fct_cdf,3668.5400,54.3544
cc,65536,fct_cdf,3668.8200,54.6880
cc,65536,fct_cdf,3669.2800,55.0217
cc,65536,fct_cdf,3669.7500,55.3554
cc,65536,fct_cdf,3670.2700,55.6890
cc,65536,fct_cdf,3670.6400,56.0227
cc,65536,fct_cdf,3671.6000,56.3564
cc,65536,fct_cdf,3672.7800,56.6900
cc,65536,fct_cdf,3673.5100,57.0237
cc,65536,fct_cdf,3674.1200,57.3574
cc,65536,fct_cdf,3674.6800,57.6910
cc,65536,fct_cdf,3675.4000,58.0247
cc,65536,fct_cdf,3676.3200,58.3584
cc,65536,fct_cdf,3677.0500,58.6920
cc,65536,fct_cdf,3677.9000,59.0257
cc,65536,fct_cdf,3678.6200,59.3594
cc,65536,fct_cdf,3679.4800,59.6930
cc,65536,fct_cdf,3680.3300,60.0267
cc,65536,fct_cdf,3680.7100,60.3604
cc,65536,fct_cdf,3681.3700,60.6940
cc,65536,fct_cdf,3682.1300,61.0277
cc,65536,fct_cdf,3683.0700,61.3614
cc,65536,fct_cdf,3684.1800,61.6950
cc,65536,fct_cdf,3684.7300,62.0287
cc,65536,fct_cdf,3685.3400,62.3624
cc,65536,fct_cdf,3686.1300,62.6627
cc,65536,fct_cdf,3686.6600,62.9963
cc,65536,fct_cdf,3687.2100,63.3300
cc,65536,fct_cdf,3688.2400,63.6637
cc,65536,fct_cdf,3689.1800,63.9973
cc,65536,fct_cdf,3689.9600,64.3310
cc,65536,fct_cdf,3690.8100,64.6647
cc,65536,fct_cdf,3691.3800,64.9983
cc,65536,fct_cdf,3691.8700,65.3320
cc,65536,fct_cdf,3692.6600,65.6657
cc,65536,fct_cdf,3693.5900,65.9993
cc,65536,fct_cdf,3694.5300,66.3330
cc,65536,fct_cdf,3695.0700,66.6667
cc,65536,fct_cdf,3695.5300,67.0003
cc,65536,fct_cdf,3696.6400,67.3340
cc,65536,fct_cdf,3697.6300,67.6677
cc,65536,fct_cdf,3698.5300,68.0013
cc,65536,fct_cdf,3699.2500,68.3350
cc,65536,fct_cdf,3699.6800,68.6687
cc,65536,fct_cdf,3700.3000,69.0023
cc,65536,fct_cdf,3701.0800,69.3360
cc,65536,fct_cdf,3702.0400,69.6697
cc,65536,fct_cdf,3702.6900,70.0033
cc,65536,fct_cdf,3703.7800,70.3370
cc,65536,fct_cdf,3704.3500,70.6707
cc,65536,fct_cdf,3705.0900,71.0043
cc,65536,fct_cdf,3705.8000,71.3380
cc,65536,fct_cdf,3706.3800,71.6717
cc,65536,fct_cdf,3706.9300,72.0053
cc,65536,fct_cdf,3707.4700,72.3390
cc,65536,fct_cdf,3708.2000,72.6727
cc,65536,fct_cdf,3708.6900,73.0063
cc,65536,fct_cdf,3709.3100,73.3400
cc,65536,fct_cdf,3710.1300,73.6737
cc,65536,fct_cdf,3710.6700,74.0073
cc,65536,fct_cdf,3711.4600,74.3410
cc,65536,fct_cdf,3712.2400,74.6747
cc,65536,fct_cdf,3712.8200,75.0083
cc,65536,fct_cdf,3713.5900,75.3420
cc,65536,fct_cdf,3713.9200,75.6757
cc,65536,fct_cdf,3714.1900,76.0093
cc,65536,fct_cdf,3714.6800,76.3430
cc,65536,fct_cdf,3715.4600,76.6767
cc,65536,fct_cdf,3715.9300,77.0103
cc,65536,fct_cdf,3716.4900,77.3440
cc,65536,fct_cdf,3717.1800,77.6777
cc,65536,fct_cdf,3717.8800,78.0113
cc,65536,fct_cdf,3718.4700,78.3450
cc,65536,fct_cdf,3719.2100,78.6787
cc,65536,fct_cdf,3720.1000,79.0123
cc,65536,fct_cdf,3720.6800,79.3460
cc,65536,fct_cdf,3721.2300,79.6797
cc,65536,fct_cdf,3721.9100,80.0133
cc,65536,fct_cdf,3722.7400,80.3470
cc,65536,fct_cdf,3723.3200,80.6807
cc,65536,fct_cdf,3724.0000,81.0143
cc,65536,fct_cdf,3725.0600,81.3480
cc,65536,fct_cdf,3725.4200,81.6817
cc,65536,fct_cdf,3726.4800,82.0153
cc,65536,fct_cdf,3727.2500,82.3490
cc,65536,fct_cdf,3727.8600,82.6827
cc,65536,fct_cdf,3728.6300,83.0163
cc,65536,fct_cdf,3729.5700,83.3500
cc,65536,fct_cdf,3730.5600,83.6837
cc,65536,fct_cdf,3731.6100,84.0174
cc,65536,fct_cdf,3732.7500,84.3510
cc,65536,fct_cdf,3733.3300,84.6847
cc,65536,fct_cdf,3733.7700,85.0184
cc,65536,fct_cdf,3734.8200,85.3520
cc,65536,fct_cdf,3735.6100,85.6857
cc,65536,fct_cdf,3736.5100,86.0194
cc,65536,fct_cdf,3737.4900,86.3530
cc,65536,fct_cdf,3738.9200,86.6867
cc,65536,fct_cdf,3740.0100,87.0204
cc,65536,fct_cdf,3741.4000,87.3540
cc,65536,fct_cdf,3742.6400,87.6543
cc,65536,fct_cdf,3743.7500,87.9880
cc,65536,fct_cdf,3745.0000,88.3217
cc,65536,fct_cdf,3746.4400,88.6553
cc,65536,fct_cdf,3747.3900,88.9890
cc,65536,fct_cdf,3748.7600,89.3227
cc,65536,fct_cdf,3750.1700,89.6563
cc,65536,fct_cdf,3750.9500,89.9900
cc,65536,fct_cdf,3752.4500,90.3237
cc,65536,fct_cdf,3753.5500,90.6573
cc,65536,fct_cdf,3754.5000,90.9910
cc,65536,fct_cdf,3756.5400,91.3247
cc,65536,fct_cdf,3757.8600,91.6583
cc,65536,fct_cdf,3759.6900,91.9920
cc,65536,fct_cdf,3760.4000,92.3257
cc,65536,fct_cdf,3762.0200,92.6593
cc,65536,fct_cdf,3763.4900,92.9930
cc,65536,fct_cdf,3765.8900,93.3267
cc,65536,fct_cdf,3767.0100,93.6603
cc,65536,fct_cdf,3768.8100,93.9940
cc,65536,fct_cdf,3769.9900,94.3277
cc,65536,fct_cdf,3773.5000,94.6613
cc,65536,fct_cdf,3774.7600,94.9950
cc,65536,fct_cdf,3777.1700,95.3287
cc,65536,fct_cdf,3779.5400,95.6623
cc,65536,fct_cdf,3782.0100,95.9960
cc,65536,fct_cdf,3788.7500,96.3297
cc,65536,fct_cdf,3791.3700,96.6633
cc,65536,fct_cdf,3794.3500,96.9970
cc,65536,fct_cdf,3798.3800,97.3307
cc,65536,fct_cdf,3805.4300,97.6643
cc,65536,fct_cdf,3808.9400,97.9980
cc,65536,fct_cdf,3814.0600,98.3317
cc,65536,fct_cdf,3821.9100,98.6653
cc,65536,fct_cdf,3827.7200,98.9990
cc,65536,fct_cdf,3848.5600,99.3327
cc,65536,fct_cdf,3868.6000,99.6663
cc,65536,fct_cdf,4990.9900,100.0000
cc,65536,fct_p50,,3660.050
cc,65536,fct_p99,,3828.930
cc,65536,fct_p999,,3903.120
cc,65536,samples,,2997
cc,262144,fct_cdf,1062.7300,0.0835
cc,262144,fct_cdf,13055.8000,0.4177
cc,262144,fct_cdf,13131.9000,0.7519
cc,262144,fct_cdf,13169.0000,1.0860
cc,262144,fct_cdf,13181.0000,1.4202
cc,262144,fct_cdf,13192.3000,1.7544
cc,262144,fct_cdf,13200.2000,2.0886
cc,262144,fct_cdf,13208.2000,2.4227
cc,262144,fct_cdf,13219.5000,2.7569
cc,262144,fct_cdf,13226.4000,3.0911
cc,262144,fct_cdf,13231.2000,3.4252
cc,262144,fct_cdf,13236.5000,3.7594
cc,262144,fct_cdf,13240.9000,4.0936
cc,262144,fct_cdf,13248.0000,4.4277
cc,262144,fct_cdf,13254.2000,4.7619
cc,262144,fct_cdf,13257.0000,5.0961
cc,262144,fct_cdf,13259.5000,5.4302
cc,262144,fct_cdf,13263.1000,5.7644
cc,262144,fct_cdf,13273.1000,6.0986
cc,262144,fct_cdf,13281.9000,6.4327
cc,262144,fct_cdf,13285.8000,6.7669
cc,262144,fct_cdf,13288.6000,7.1011
cc,262144,fct_cdf,13293.6000,7.4353
cc,262144,fct_cdf,13294.6000,7.7694
cc,262144,fct_cdf,13298.8000,8.1036
cc,262144,fct_cdf,13302.3000,8.4378
cc,262144,fct_cdf,13304.2000,8.7719
cc,262144,fct_cdf,13308.0000,9.1061
cc,262144,fct_cdf,13309.9000,9.4403
cc,262144,fct_cdf,13315.1000,9.7744
cc,262144,fct_cdf,13317.8000,10.1086
cc,262144,fct_cdf,13324.6000,10.4428
cc,262144,fct_cdf,13326.2000,10.7769
cc,262144,fct_cdf,13328.1000,11.1111
cc,262144,fct_cdf,13330.6000,11.4453
cc,262144,fct_cdf,13333.1000,11.7794
cc,262144,fct_cdf,13334.6000,12.1136
cc,262144,fct_cdf,13335.4000,12.4478
cc,262144,fct_cdf,13337.4000,12.6984
cc,262144,fct_cdf,13338.6000,13.0326
cc,262144,fct_cdf,13340.9000,13.3668
cc,262144,fct_cdf,13342.0000,13.7009
cc,262144,fct_cdf,13343.2000,14.0351
cc,262144,fct_cdf,13346.3000,14.3693
cc,262144,fct_cdf,13348.7000,14.7034
cc,262144,fct_cdf,13350.9000,15.0376
cc,262144,fct_cdf,13353.2000,15.3718
cc,262144,fct_cdf,13354.8000,15.7059
cc,262144,fct_cdf,13356.9000,16.0401
cc,262144,fct_cdf,13359.2000,16.3743
cc,262144,fct_cdf,13360.8000,16.7084
cc,262144,fct_cdf,13361.9000,17.0426
cc,262144,fct_cdf,13363.1000,17.3768
cc,262144,fct_cdf,13364.1000,17.7109
cc,262144,fct_cdf,13366.1000,18.0451
cc,262144,fct_cdf,13367.0000,18.3793
cc,262144,fct_cdf,13369.3000,18.7135
cc,262144,fct_cdf,13370.1000,19.0476
cc,262144,fct_cdf,13371.7000,19.3818
cc,262144,fct_cdf,13376.9000,19.7160
cc,262144,fct_cdf,13379.5000,20.0501
cc,262144,fct_cdf,13380.0000,20.3843
cc,262144,fct_cdf,13381.4000,20.7185
cc,262144,fct_cdf,13383.1000,21.0526
cc,262144,fct_cdf,13384.2000,21.3868
cc,262144,fct_cdf,13386.9000,21.7210
cc,262144,fct_cdf,13388.4000,22.0551
cc,262144,fct_cdf,13390.2000,22.3893
cc,262144,fct_cdf,13393.5000,22.7235
cc,262144,fct_cdf,13394.3000,23.0576
cc,262144,fct_cdf,13396.7000,23.3918
cc,262144,fct_cdf,13397.0000,23.7260
cc,262144,fct_cdf,13399.0000,24.0602
cc,262144,fct_cdf,13399.8000,24.3943
cc,262144,fct_cdf,13400.3000,24.7285
cc,262144,fct_cdf,13402.7000,25.0627
cc,262144,fct_cdf,13403.9000,25.3968
cc,262144,fct_cdf,13405.5000,25.7310
cc,262144,fct_cdf,13406.7000,26.0652
cc,262144,fct_cdf,13408.2000,26.3993
cc,262144,fct_cdf,13409.0000,26.7335
cc,262144,fct_cdf,13411.1000,27.0677
cc,262144,fct_cdf,13412.9000,27.4018
cc,262144,fct_cdf,13415.1000,27.7360
cc,262144,fct_cdf,13415.6000,28.0702
cc,262144,fct_cdf,13416.9000,28.4043
cc,262144,fct_cdf,13419.9000,28.7385
cc,262144,fct_cdf,13420.7000,29.0727
cc,262144,fct_cdf,13421.4000,29.4069
cc,262144,fct_cdf,13421.8000,29.7410
cc,262144,fct_cdf,13422.9000,30.0752
cc,262144,fct_cdf,13425.0000,30.4094
cc,262144,fct_cdf,13425.8000,30.7435
cc,262144,fct_cdf,13428.3000,31.0777
cc,262144,fct_cdf,13429.5000,31.4119
cc,262144,fct_cdf,13431.6000,31.7460
cc,262144,fct_cdf,13432.3000,32.0802
cc,262144,fct_cdf,13433.0000,32.4144
cc,262144,fct_cdf,13433.9000,32.7485
cc,262144,fct_cdf,13434.7000,33.0827
cc,262144,fct_cdf,13435.7000,33.4169
cc,262144,fct_cdf,13436.4000,33.7510
cc,262144,fct_cdf,13437.8000,34.0852
cc,262144,fct_cdf,13438.1000,34.4194
cc,262144,fct_cdf,13439.3000,34.7536
cc,262144,fct_cdf,13440.6000,35.0877
cc,262144,fct_cdf,13441.9000,35.4219
cc,262144,fct_cdf,13443.1000,35.7561
cc,262144,fct_cdf,13444.4000,36.0902
cc,262144,fct_cdf,13446.1000,36.4244
cc,262144,fct_cdf,13447.1000,36.7586
cc,262144,fct_cdf,13447.7000,37.0927
cc,262144,fct_cdf,13448.8000,37.4269
cc,262144,fct_cdf,13448.9000,37.6775
cc,262144,fct_cdf,13450.4000,38.0117
cc,262144,fct_cdf,13451.5000,38.3459
cc,262144,fct_cdf,13452.6000,38.6800
cc,262144,fct_cdf,13453.1000,39.0142
cc,262144,fct_cdf,13455.0000,39.3484
cc,262144,fct_cdf,13456.6000,39.6825
cc,262144,fct_cdf,13457.2000,40.0167
cc,262144,fct_cdf,13458.4000,40.3509
cc,262144,fct_cdf,13459.9000,40.6850
cc,262144,fct_cdf,13460.8000,41.0192
cc,262144,fct_cdf,13461.7000,41.3534
cc,262144,fct_cdf,13462.8000,41.6876
cc,262144,fct_cdf,13464.0000,42.0217
cc,262144,fct_cdf,13464.9000,42.3559
cc,262144,fct_cdf,13465.2000,42.6901
cc,262144,fct_cdf,13465.6000,43.0242
cc,262144,fct_cdf,13468.4000,43.3584
cc,262144,fct_cdf,13469.7000,43.6926
cc,262144,fct_cdf,13470.9000,44.0267
cc,262144,fct_cdf,13471.8000,44.3609
cc,262144,fct_cdf,13473.3000,44.6951
cc,262144,fct_cdf,13474.0000,45.0292
cc,262144,fct_cdf,13475.9000,45.3634
cc,262144,fct_cdf,13477.4000,45.6976
cc,262144,fct_cdf,13480.1000,46.0317
cc,262144,fct_cdf,13481.7000,46.3659
cc,262144,fct_cdf,13482.7000,46.7001
cc,262144,fct_cdf,13483.6000,47.0343
cc,262144,fct_cdf,13485.2000,47.3684
cc,262144,fct_cdf,13485.6000,47.7026
cc,262144,fct_cdf,13486.3000,48.0368
cc,262144,fct_cdf,13487.2000,48.3709
cc,262144,fct_cdf,13488.5000,48.7051
cc,262144,fct_cdf,13489.8000,49.0393
cc,262144,fct_cdf,13490.9000,49.3734
cc,262144,fct_cdf,13492.0000,49.7076
cc,262144,fct_cdf,13492.8000,50.0418
cc,262144,fct_cdf,13493.7000,50.3759
cc,262144,fct_cdf,13494.4000,50.7101
cc,262144,fct_cdf,13494.9000,51.0443
cc,262144,fct_cdf,13496.2000,51.3784
cc,262144,fct_cdf,13497.5000,51.7126
cc,262144,fct_cdf,13498.2000,52.0468
cc,262144,fct_cdf,13499.1000,52.3810
cc,262144,fct_cdf,13502.3000,52.7151
cc,262144,fct_cdf,13503.7000,53.0493
cc,262144,fct_cdf,13503.9000,53.3835
cc,262144,fct_cdf,13504.8000,53.7176
cc,262144,fct_cdf,13506.4000,54.0518
cc,262144,fct_cdf,13507.0000,54.3860
cc,262144,fct_cdf,13507.3000,54.7201
cc,262144,fct_cdf,13508.3000,55.0543
cc,262144,fct_cdf,13508.9000,55.3885
cc,262144,fct_cdf,13510.3000,55.7226
cc,262144,fct_cdf,13511.9000,56.0568
cc,262144,fct_cdf,13512.4000,56.3910
cc,262144,fct_cdf,13513.8000,56.7251
cc,262144,fct_cdf,13514.8000,57.0593
cc,262144,fct_cdf,13516.9000,57.3935
cc,262144,fct_cdf,13517.8000,57.7277
cc,262144,fct_cdf,13518.7000,58.0618
cc,262144,fct_cdf,13520.3000,58.3960
cc,262144,fct_cdf,13521.0000,58.7302
cc,262144,fct_cdf,13521.7000,59.0643
cc,262144,fct_cdf,13522.4000,59.3985
cc,262144,fct_cdf,13523.0000,59.7327
cc,262144,fct_cdf,13524.0000,60.0668
cc,262144,fct_cdf,13524.5000,60.4010
cc,262144,fct_cdf,13525.3000,60.7352
cc,262144,fct_cdf,13525.9000,61.0693
cc,262144,fct_cdf,13526.5000,61.4035
cc,262144,fct_cdf,13527.3000,61.7377
cc,262144,fct_cdf,13528.0000,62.0718
cc,262144,fct_cdf,13528.8000,62.4060
cc,262144,fct_cdf,13529.1000,62.6566
cc,262144,fct_cdf,13530.0000,62.9908
cc,262144,fct_cdf,13530.8000,63.3250
cc,262144,fct_cdf,13531.8000,63.6591
cc,262144,fct_cdf,13532.4000,63.9933
cc,262144,fct_cdf,13533.3000,64.3275
cc,262144,fct_cdf,13533.5000,64.6617
cc,262144,fct_cdf,13534.6000,64.9958
cc,262144,fct_cdf,13536.1000,65.3300
cc,262144,fct_cdf,13537.2000,65.6642
cc,262144,fct_cdf,13538.2000,65.9983
cc,262144,fct_cdf,13538.6000,66.3325
cc,262144,fct_cdf,13539.0000,66.6667
cc,262144,fct_cdf,13540.2000,67.0008
cc,262144,fct_cdf,13541.0000,67.3350
cc,262144,fct_cdf,13541.9000,67.6692
cc,262144,fct_cdf,13542.7000,68.0033
cc,262144,fct_cdf,13543.3000,68.3375
cc,262144,fct_cdf,13546.1000,68.6717
cc,262144,fct_cdf,13548.0000,69.0058
cc,262144,fct_cdf,13549.4000,69.3400
cc,262144,fct_cdf,13550.9000,69.6742
cc,262144,fct_cdf,13552.9000,70.0084
cc,262144,fct_cdf,13554.6000,70.3425
cc,262144,fct_cdf,13555.5000,70.6767
cc,262144,fct_cdf,13556.3000,71.0109
cc,262144,fct_cdf,13556.6000,71.3450
cc,262144,fct_cdf,13558.0000,71.6792
cc,262144,fct_cdf,13560.4000,72.0134
cc,262144,fct_cdf,13562.4000,72.3475
cc,262144,fct_cdf,13563.4000,72.6817
cc,262144,fct_cdf,13564.7000,73.0159
cc,262144,fct_cdf,13565.6000,73.3500
cc,262144,fct_cdf,13567.4000,73.6842
cc,262144,fct_cdf,13569.7000,74.0184
cc,262144,fct_cdf,13570.5000,74.3525
cc,262144,fct_cdf,13571.5000,74.6867
cc,262144,fct_cdf,13572.8000,75.0209
cc,262144,fct_cdf,13573.5000,75.3551
cc,262144,fct_cdf,13574.7000,75.6892
cc,262144,fct_cdf,13576.1000,76.0234
cc,262144,fct_cdf,13578.2000,76.3576
cc,262144,fct_cdf,13580.1000,76.6917
cc,262144,fct_cdf,13581.5000,77.0259
cc,262144,fct_cdf,13582.5000,77.3601
cc,262144,fct_cdf,13584.8000,77.6942
cc,262144,fct_cdf,13586.1000,78.0284
cc,262144,fct_cdf,13587.2000,78.3626
cc,262144,fct_cdf,13587.8000,78.6967
cc,262144,fct_cdf,13588.5000,79.0309
cc,262144,fct_cdf,13590.2000,79.3651
cc,262144,fct_cdf,13591.8000,79.6992
cc,262144,fct_cdf,13592.8000,80.0334
cc,262144,fct_cdf,13594.1000,80.3676
cc,262144,fct_cdf,13595.4000,80.7018
cc,262144,fct_cdf,13597.0000,81.0359
cc,262144,fct_cdf,13599.2000,81.3701
cc,262144,fct_cdf,13600.6000,81.7043
cc,262144,fct_cdf,13603.7000,82.0384
cc,262144,fct_cdf,13605.2000,82.3726
cc,262144,fct_cdf,13606.3000,82.7068
cc,262144,fct_cdf,13609.5000,83.0409
cc,262144,fct_cdf,13611.8000,83.3751
cc,262144,fct_cdf,13615.9000,83.7093
