1783623451.845268766 7825557063131
1783623452.050630829 7826455021299
1783623452.255935827 7828700403125
1783623452.461225979 7829538383991
1783623452.666479881 7830323563961
1783623452.871865272 7832286113385
1783623453.077184145 7832902956799
1783623453.282472883 7834986413471
1783623453.487794744 7835818949271
1783623453.693024582 7836771214831
1783623453.898282205 7838129528361
1783623454.103455822 7839349503789
1783623454.308725131 7841465969727
1783623454.513918613 7842101404285
1783623454.719174474 7844421993357
1783623454.924454124 7845737850628
1783623455.129809949 7845795075764
1783623455.335137307 7847565029482
1783623455.540621324 7848850826486
1783623455.746162176 7850709316580
1783623455.951460313 7850956230612
1783623456.156784467 7852245382600
1783623456.362161668 7854662299288
1783623456.567497867 7854825488652
1783623456.772818464 7856598701024
1783623456.978259021 7857404981120
1783623457.183456718 7858694707794
1783623457.388767370 7860953089986
1783623457.594160456 7861273737000
1783623457.799451019 7863704338232
1783623458.005035555 7864929584346
1783623458.210452518 7866429882312
1783623458.415751878 7867239924250
1783623458.621031564 7867723535508
1783623458.826393706 7869574364072
1783623459.031798383 7870303049562
1783623459.237131150 7872718605726
1783623459.442641548 7873506802048
1783623459.647958207 7874173515370
1783623459.853109968 7875869185142
1783623460.058489430 7876752007792
1783623460.263983701 7879013948432
1783623460.469380702 7879960876206
1783623460.674645345 7880947557968
1783623460.880125059 7882824802750
1783623461.085499023 7883202805968
1783623461.290850055 7885297929418
1783623461.496283572 7886069109144
1783623461.701673975 7887073263136
1783623461.907087341 7888442277124
1783623462.112427868 7889653023934
1783623462.317951402 7891586526336
1783623462.523249424 7892351064162
1783623462.728704907 7894737137146
1783623462.934170087 7895123898070
1783623463.139478546 7896104419534
1783623463.344823088 7898636842766
1783623463.550226861 7898683548300
1783623463.755607102 7901026200502
1783623463.960960047 7901263605646
1783623464.166160024 7902553096380
1783623464.371514381 7904912627748
1783623464.576840155 7905132095274
1783623464.782198863 7907314749812
1783623464.987522738 7907711888548
1783623465.192676536 7909001141178
1783623465.398092327 7911367620732
1783623465.603550239 7911747697542
1783623465.808928015 7913602140964
1783623466.014303759 7914160697430
1783623466.219488784 7915450480498
1783623466.424800535 7917475401282
1783623466.630427170 7918029093990
1783623466.835854005 7919896390594
1783623467.041215029 7920610689340
1783623467.246632846 7923040855188
1783623467.451884943 7923756596560
1783623467.657229691 7924480303422
1783623467.862534241 7926541802886
1783623468.067783692 7927059328300
1783623468.273111210 7929330113352
1783623468.478470899 7930037101232
1783623468.683906527 7930928335252
1783623468.889318669 7932477032482
1783623469.094638844 7933508585242
1783623469.300069285 7935620769796
1783623469.505388158 7936320757554
1783623469.710739138 7937378058762
1783623469.916097843 7938765667270
1783623470.121430225 7939957937530
1783623470.326714008 7941908682600
1783623470.532030540 7942771202918
1783623470.737380848 7945052587656
1783623470.942854791 7945116654910
1783623471.148198561 7946406724772
1783623471.353579565 7948883836406
1783623471.559065269 7948987143586
1783623471.764415923 7951342880452
1783623471.969908973 7951567387068
1783623472.175378113 7952857624688
1783623472.380746826 7955159016292
1783623472.586232987 7955438346526
1783623472.791618676 7957960707824
1783623472.996989136 7959240728736
1783623473.202424600 7959309054782
1783623473.407795436 7961440784076
1783623473.613203944 7961889300428
1783623473.818620719 7963918220260
1783623474.024047451 7964469779850
1783623474.229640980 7965760428710
1783623474.435026580 7967722246542
1783623474.640456346 7968341344290
1783623474.845876134 7970206563926
1783623475.051268854 7970921625658
1783623475.256853650 7973357038372
1783623475.462370486 7974642096210
1783623475.667795283 7974794351340
1783623475.873427163 7976500506204
1783623476.078891346 7977376006086
1783623476.284245355 7979650275026
1783623476.489646729 7980287829734
